우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|135|0|3020013400100210009005470||삼대째손두부|3020013400|자운동||신성동|0|21|02|9||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|25|0|3020013400100400003005346||버스차고지|3020013400|자운동||신성동|0|40|02|3||
34104|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|1193|0|3020013400100600006005349||신성동행정복지센터임시청사|3020013400|자운동||신성동|0|60|17|6||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167040|신성로|Sinseong-ro|0|103|0|3020013400100220015004702||완도머스마(본점)|3020013400|자운동||신성동|0|22|03|15||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|17|0|3020013400100400013005379||자운차사랑|3020013400|자운동||신성동|0|40|02|16||
34104|대전광역시|Daejeon|유성구|Yuseong-gu|||302004851248|유성대로1205번길|Yuseong-daero 1205beon-gil|0|22|0|3020013400100590001000001||한양이엔지|3020013400|자운동||신성동|0|561|01|0||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|5|0|3020013400100270013004030|||3020013400|자운동||신성동|0|27|02|13||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|27|18|3020013400100320000005001|||3020013400|자운동||신성동|0|32|01|0||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|10|0|3020013400100250001004186|||3020013400|자운동||신성동|0|25|01|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|18|0|3020013400100270019005007|||3020013400|자운동||신성동|0|27|01|19||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|3|13|3020013400100240001005236|||3020013400|자운동||신성동|0|24|01|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|13|0|3020013400100270001004174|||3020013400|자운동||신성동|0|27|02|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|15|0|3020013400100400013005156|||3020013400|자운동||신성동|0|40|02|13||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|3|12|3020013400100240004003919|||3020013400|자운동||신성동|0|24|01|4||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|29|13|3020013400100350002005380|||3020013400|자운동||신성동|0|35|01|2||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|11|0|3020013400100280002004983|||3020013400|자운동||신성동|0|28|02|2||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|7|0|3020013400100270012005004|||3020013400|자운동||신성동|0|27|02|12||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|23|14|3020013400100360002005374|||3020013400|자운동||신성동|0|36|02|2||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301245|신성로61번길|Sinseong-ro 61beon-gil|0|93|15|3020013400100220002000001|||3020013400|자운동||신성동|0|22|02|2||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301437|하기로143번길|Hagi-ro 143beon-gil|0|70|46|3020013400102900035003912|||3020013400|자운동||신성동|0|290|02|35||
34104|대전광역시|Daejeon|유성구|Yuseong-gu|||302004851248|유성대로1205번길|Yuseong-daero 1205beon-gil|0|12|0|3020013400105620001000001|||3020013400|자운동||신성동|0|562|01|1||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|90|0|3020012800103090017020911|||3020013400|자운동|||0|97|02|0||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|89|0|3020013400102560001020921|||3020013400|자운동|||0|255|02|1||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|99|0|3020013400101900003020791|||3020013400|자운동|||0|240|02|9||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|3|11|3020013400100240006000001|||3020013400|자운동|||0|24|01|6||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|160|0|3020013400101340000020813|||3020013400|자운동|||0|129|02|0||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|53|0|3020013400102750005020950|||3020013400|자운동|||0|276|02|0||
34104|대전광역시|Daejeon|유성구|Yuseong-gu|||302004851248|유성대로1205번길|Yuseong-daero 1205beon-gil|0|21|0|3020013400105750000000001|||3020013400|자운동||신성동|0|575|01|0||
34108|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167040|신성로|Sinseong-ro|0|111|0|3020013400100190001000001|||3020013400|자운동||신성동|0|19|03|1||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301245|신성로61번길|Sinseong-ro 61beon-gil|0|93|20|3020013400100230001003818|||3020013400|자운동||신성동|0|23|02|1||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301245|신성로61번길|Sinseong-ro 61beon-gil|0|93|10|3020013400100220000004063|||3020013400|자운동||신성동|0|22|02|0||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|141|0|3020013400100210012000001|||3020013400|자운동||신성동|0|21|02|12||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301437|하기로143번길|Hagi-ro 143beon-gil|0|70|44|3020013400102900036003915|||3020013400|자운동||신성동|0|290|02|36||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301437|하기로143번길|Hagi-ro 143beon-gil|0|70|42|3020013400102900036004188|||3020013400|자운동||신성동|0|290|02|36||
34060|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301437|하기로143번길|Hagi-ro 143beon-gil|0|86|0|3020013400102900014007005|||3020013400|자운동||신성동|0|290|02|14||
34060|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301437|하기로143번길|Hagi-ro 143beon-gil|0|84|0|3020013400102900003007006|||3020013400|자운동||신성동|0|290|02|27||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|137|0|3020013400100210002000001|||3020013400|자운동||신성동|0|21|02|2||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|27|6|3020013400100350005005160|||3020013400|자운동||신성동|0|35|01|5||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|1163|0|3020013400100250011005401|||3020013400|자운동||신성동|0|25|17|11||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|145|0|3020013400100210001004324|||3020013400|자운동||신성동|0|21|02|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|14|0|3020013400100270022004031|||3020013400|자운동||신성동|0|27|01|22||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|24|0|3020013400100280001005386|||3020013400|자운동||신성동|0|28|01|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|9|0|3020013400100270005004190|||3020013400|자운동||신성동|0|27|01|5||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|9|0|3020013400100270011005392|||3020013400|자운동||신성동|0|27|02|11||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|27|8|3020013400100340001002641|||3020013400|자운동||신성동|0|34|01|1||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|20|0|3020013400100270017004998|||3020013400|자운동||신성동|0|27|01|17||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301323|유성대로1163번길|Yuseong-daero 1163beon-gil|0|1|0|3020013400100240012003921|||3020013400|자운동||신성동|0|24|01|12||
34059|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|62|0|3020013400102800000000001|||3020013400|자운동||신성동|0|280|02|1||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|1150|0|3020013400100220054000001|||3020013400|자운동||신성동|0|22|17|54||
34105|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167060|자운로|Jaun-ro|0|3|0|3020013400100250001004183|||3020013400|자운동||신성동|0|25|02|6||
34108|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|140|0|3020013400100200016000001|||3020013400|자운동||신성동|0|20|02|16||
34108|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167039|신성남로|Sinseongnam-ro|0|136|0|3020013400100200002000001|||3020013400|자운동||신성동|0|20|02|2||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301245|신성로61번길|Sinseong-ro 61beon-gil|0|93|0|3020013400100220005000001|||3020013400|자운동||신성동|0|22|02|5||
34104|대전광역시|Daejeon|유성구|Yuseong-gu|||302004851248|유성대로1205번길|Yuseong-daero 1205beon-gil|0|7|0|3020013400105670000000001|||3020013400|자운동||신성동|0|567|01|0||
34107|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301245|신성로61번길|Sinseong-ro 61beon-gil|0|93|16|3020013400100220016005261|||3020013400|자운동||신성동|0|22|02|16||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301354|유성대로736번길|Yuseong-daero 736beon-gil|0|62|0|3020011700102830004012907||갤러리빌2|3020011700|장대동||온천2동|0|283|01|4||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301354|유성대로736번길|Yuseong-daero 736beon-gil|0|58|0|3020011700102830003012902||갤러리빌3|3020011700|장대동||온천2동|0|283|01|3||
34164|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167061|장대로|Jangdae-ro|0|95|0|3020011700101430001011162||KT유성지점|3020011700|장대동||온천2동|0|143|02|1||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|120|0|3020011700102860006013019||Moneyvill|3020011700|장대동||온천2동|0|286|01|6||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|102|0|3020011700102860002010520||(주)대덕상사|3020011700|장대동||온천2동|0|286|01|2||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301442|한밭대로313번길|Hanbat-daero 313beon-gil|0|21|0|3020011700100240002008826||농어촌진흥공사장비관리소|3020011700|장대동||온천2동|0|24|01|2||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301351|유성대로720번길|Yuseong-daero 720beon-gil|0|53|0|3020011700101910003013172||농협유성지점|3020011700|장대동||온천2동|0|191|01|3||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|119|1|3020011700103700010011530||늘봄빌라|3020011700|장대동||온천2동|0|370|01|10||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|14|12|3020011700103050004008173||다소|3020011700|장대동||온천2동|0|305|01|4||
34136|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301363|유성대로822번길|Yuseong-daero 822beon-gil|0|36|6|3020011700103170008009994||까사미아|3020011700|장대동||온천2동|0|317|01|8||
34136|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301365|유성대로828번길|Yuseong-daero 828beon-gil|0|21|0|3020011700103140001010319||냇가주택|3020011700|장대동||온천2동|0|314|01|1||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301354|유성대로736번길|Yuseong-daero 736beon-gil|0|19|0|3020011700102780004012873||넥스투빌|3020011700|장대동||온천2동|0|278|01|2||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301361|유성대로811번길|Yuseong-daero 811beon-gil|0|20|0|3020011700103060012010302||국제빌|3020011700|장대동||온천2동|0|306|01|12||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|785|0|3020011700103370006011305||경롱빌딩|3020011700|장대동||온천2동|0|337|09|6||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301361|유성대로811번길|Yuseong-daero 811beon-gil|0|38|0|3020011700103070012010269||계명헌|3020011700|장대동||온천2동|0|307|01|12||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167061|장대로|Jangdae-ro|0|108|0|3020011700103250003009986||광명상사창고|3020011700|장대동||온천2동|0|325|02|3||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301356|유성대로741번길|Yuseong-daero 741beon-gil|0|11|0|3020011700102650002012709||광신빌라|3020011700|장대동||온천2동|0|265|01|2||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301356|유성대로741번길|Yuseong-daero 741beon-gil|0|13|0|3020011700102650001011299||광신연립주택|3020011700|장대동||온천2동|0|265|01|1||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302003010030|현충원로|Hyeonchungwon-ro|0|531|0|3020011700101760010012841||SK엔크린주유소|3020011700|장대동||온천2동|0|176|03|10||
34171|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167023|문화원로|Munhwawon-ro|0|26|0|3020011700103610000011492||대전장대중학교|3020011700|장대동||온천2동|0|361|02|0||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|14|13|3020011700103040010010245||대청아이비다원|3020011700|장대동||온천2동|0|304|01|10||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|14|7|3020011700103040008008635||대신주택|3020011700|장대동||온천2동|0|304|01|8||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167047|온천서로|Oncheonseo-ro|0|35|28|3020011700102860011011765||대온천원탕|3020011700|장대동||온천2동|0|286|02|11||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|39|0|3020011700102640013012350||대운빌라|3020011700|장대동||온천2동|0|264|01|13||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301356|유성대로741번길|Yuseong-daero 741beon-gil|0|28|0|3020011700102640018010742||대운빌라|3020011700|장대동||온천2동|0|264|01|18||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301356|유성대로741번길|Yuseong-daero 741beon-gil|0|26|0|3020011700102640019011046||대운빌라|3020011700|장대동||온천2동|0|264|01|19||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|4|1|3020011700103050008010275||대월빌|3020011700|장대동||온천2동|0|305|01|8||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|16|0|3020011700103040007010266||대경빌라|3020011700|장대동||온천2동|0|304|01|7||
34166|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301155|문화원로19번길|Munhwawon-ro 19beon-gil|0|46|0|3020011700103460001010716||대광빌라|3020011700|장대동||온천2동|0|346|01|1||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|14|19|3020011700103040013010193||대명빌라|3020011700|장대동||온천2동|0|304|01|13||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301442|한밭대로313번길|Hanbat-daero 313beon-gil|0|32|0|3020011700103030003010237||대명주택|3020011700|장대동||온천2동|0|303|01|3||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301442|한밭대로313번길|Hanbat-daero 313beon-gil|0|36|0|3020011700103040003008827||대성빌라|3020011700|장대동||온천2동|0|304|01|3||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301361|유성대로811번길|Yuseong-daero 811beon-gil|0|8|0|3020011700103060007010338||부령빌딩|3020011700|장대동||온천2동|0|306|01|7||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301383|장대로80번길|Jangdae-ro 80beon-gil|0|68|0|3020011700103240005008196||무비하우스|3020011700|장대동||온천2동|0|324|01|5||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|61|0|3020011700102630003010920||미성오크빌|3020011700|장대동||온천2동|0|263|01|3||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|59|0|3020011700102630012012525||미성오크빌|3020011700|장대동||온천2동|0|263|01|12||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|55|0|3020011700102630013010931||미성오크빌|3020011700|장대동||온천2동|0|263|01|13||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|57|0|3020011700102630014012537||미성오크빌|3020011700|장대동||온천2동|0|263|01|14||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301356|유성대로741번길|Yuseong-daero 741beon-gil|0|25|0|3020011700102630008010936||미성오크빌|3020011700|장대동||온천2동|0|263|01|8||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|24|10|3020011700103040004010241||마당빌라|3020011700|장대동||온천2동|0|304|01|4||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|21|0|3020011700103060001009978||마리너빌|3020011700|장대동||온천2동|0|306|01|1||
34166|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301155|문화원로19번길|Munhwawon-ro 19beon-gil|0|26|15|3020011700103470007011556||마이존|3020011700|장대동||온천2동|0|347|01|7||
34149|대전광역시|Daejeon|유성구|Yuseong-gu|||302002166002|월드컵대로|World cup-daero|0|31|0|3020011700102400043010116||만남의광장매점및화장실|3020011700|장대동||온천2동|0|240|04|43||
34166|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|798|1|3020011700103410004011064||메디칼벤처센터|3020011700|장대동||온천2동|0|341|09|4||
34166|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167023|문화원로|Munhwawon-ro|0|13|0|3020011700103440000016160||드림월드아파트|3020011700|장대동||온천2동|0|344|02|0||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|114|0|3020011700102860022012308||동남빌라|3020011700|장대동||온천2동|0|286|01|22||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|22|0|3020011700103040006010103||동영주택|3020011700|장대동||온천2동|0|304|01|6||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301383|장대로80번길|Jangdae-ro 80beon-gil|0|77|0|3020011700103250011009227||스카이빌라|3020011700|장대동||온천2동|0|325|01|11||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167047|온천서로|Oncheonseo-ro|0|36|19|3020011700103760002011289||성원상떼빌|3020011700|장대동||온천2동|0|376|02|2||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301348|유성대로718번길|Yuseong-daero 718beon-gil|0|61|0|3020011700100110031013418||세이빌|3020011700|장대동||온천2동|0|11|01|31||
34136|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301363|유성대로822번길|Yuseong-daero 822beon-gil|0|27|0|3020011700103160009008180||송이빌라|3020011700|장대동||온천2동|0|316|01|9||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301352|유성대로729번길|Yuseong-daero 729beon-gil|0|49|10|3020011700101710004011951||새중앙교회|3020011700|장대동||온천2동|0|171|01|4||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167047|온천서로|Oncheonseo-ro|0|35|18|3020011700102860009013200||새한모텔|3020011700|장대동||온천2동|0|286|02|9||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301383|장대로80번길|Jangdae-ro 80beon-gil|0|73|0|3020011700103250009010113||샤인빌|3020011700|장대동||온천2동|0|325|01|9||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301161|문화원로6번길|Munhwawon-ro 6beon-gil|0|113|0|3020011700102860029013324||서울온천모텔|3020011700|장대동||온천2동|0|286|01|29||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301161|문화원로6번길|Munhwawon-ro 6beon-gil|0|109|0|3020011700102860012013235||서울온천모텔|3020011700|장대동||온천2동|0|286|01|12||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|791|0|3020011700103370002010721||삐아네따빌딩|3020011700|장대동||온천2동|0|337|09|2||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|4|5|3020011700103050010010260||영우빌라|3020011700|장대동||온천2동|0|305|01|10||
34171|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167023|문화원로|Munhwawon-ro|0|12|0|3020011700103530004010858||영일빌딩|3020011700|장대동||온천2동|0|353|02|4||
34136|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301365|유성대로828번길|Yuseong-daero 828beon-gil|0|16|0|3020011700103150004010318||예안빌|3020011700|장대동||온천2동|0|315|01|4||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|32|0|3020011700103030006008174||예지원|3020011700|장대동||온천2동|0|303|01|6||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301383|장대로80번길|Jangdae-ro 80beon-gil|0|66|0|3020011700103240006009995||온누리주택|3020011700|장대동||온천2동|0|324|01|6||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301360|유성대로783번길|Yuseong-daero 783beon-gil|0|75|0|3020011700103240003008832||온빛교회|3020011700|장대동||온천2동|0|324|01|12||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|14|14|3020011700103050015010250||엘지빌라|3020011700|장대동||온천2동|0|305|01|15||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|789|1|3020011700103370003009469||쌍용자동차부품대리점|3020011700|장대동||온천2동|0|337|09|3||
34171|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301152|문화원로10번길|Munhwawon-ro 10beon-gil|0|34|0|3020011700103590013012041||아름빌라|3020011700|장대동||온천2동|0|359|01|13||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167047|온천서로|Oncheonseo-ro|0|35|24|3020011700102860010011534||아름아파트|3020011700|장대동||온천2동|0|286|02|10||
34170|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|78|0|3020011700102840002010702||아이빌|3020011700|장대동||온천2동|0|284|01|2||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301351|유성대로720번길|Yuseong-daero 720beon-gil|0|6|0|3020011700102120006012167||아인스빌|3020011700|장대동||온천2동|0|212|01|6||
34171|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301161|문화원로6번길|Munhwawon-ro 6beon-gil|0|36|0|3020011700103570006010739||장대시티빌|3020011700|장대동||온천2동|0|357|01|6||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301348|유성대로718번길|Yuseong-daero 718beon-gil|0|65|0|3020011700100110025013419||장대아파트|3020011700|장대동||온천2동|0|11|01|25||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301382|장대로74번길|Jangdae-ro 74beon-gil|0|8|0|3020011700103310006000001||장대주차장|3020011700|장대동||온천2동|0|331|01|6||
34166|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301155|문화원로19번길|Munhwawon-ro 19beon-gil|0|16|0|3020011700103480000011467||장대초등학교|3020011700|장대동|||0|348|01|0||
34164|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|34|0|3020011700104790000009245||장대푸르지오|3020011700|장대동||온천2동|0|479|01|0||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301442|한밭대로313번길|Hanbat-daero 313beon-gil|0|40|0|3020011700103040002008565||장원빌라|3020011700|장대동||온천2동|0|304|01|2||
34172|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301353|유성대로730번길|Yuseong-daero 730beon-gil|0|24|0|3020011700101910007013017||유성장옥|3020011700|장대동||온천2동|0|191|01|7||
34173|대전광역시|Daejeon|유성구|Yuseong-gu|||302002167001|유성대로|Yuseong-daero|0|727|0|3020011700102670004012143||유성정형외과|3020011700|장대동||온천2동|0|267|09|4||
34164|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301381|장대로71번길|Jangdae-ro 71beon-gil|0|12|0|3020011700101550000009463||유성초등학교|3020011700|장대동||온천2동|0|155|01|0||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|24|0|3020011700103030005008631||유안빌라|3020011700|장대동||온천2동|0|303|01|5||
34171|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301152|문화원로10번길|Munhwawon-ro 10beon-gil|0|58|0|3020011700103680002012373||유일빌|3020011700|장대동||온천2동|0|368|01|2||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167061|장대로|Jangdae-ro|0|84|1|3020011700103290005010464||유일빌딩|3020011700|장대동||온천2동|0|329|02|5||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|4|11|3020011700103050012008176||이현빌|3020011700|장대동||온천2동|0|305|01|12||
34165|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301360|유성대로783번길|Yuseong-daero 783beon-gil|0|38|0|3020011700103230002009467||월드컵패밀리타운|3020011700|장대동||온천2동|0|323|01|2||
34135|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301362|유성대로821번길|Yuseong-daero 821beon-gil|0|15|0|3020011700103060002010278||위너스빌|3020011700|장대동||온천2동|0|306|01|2||
34136|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301363|유성대로822번길|Yuseong-daero 822beon-gil|0|11|0|3020011700103150011009190||위너스빌|3020011700|장대동||온천2동|0|315|01|11||
